"Gene","Phenotype","Category"
"HMCN1","20258#Inverted FEV1/ FVC ratio Z-score","Chapter X Diseases of the respiratory system"
"HMCN1","20258#Inverted FEV1/ FVC ratio Z-score","Chapter X Diseases of the respiratory system"
"HMCN1","20258#Inverted FEV1/ FVC ratio Z-score","Chapter X Diseases of the respiratory system"
"HMCN1","3062#Forced vital capacity (FVC)","Chapter X Diseases of the respiratory system"
"HMCN1","3062#Forced vital capacity (FVC)","Chapter X Diseases of the respiratory system"
"HMCN1","3062#Forced vital capacity (FVC)","Chapter X Diseases of the respiratory system"
"HMCN1","3062#Forced vital capacity (FVC)","Chapter X Diseases of the respiratory system"
"HMCN1","51#Seated height","Chapter XXI Factors influencing health status and contact with health services"
"HMG20B","23101#Whole body fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"HMG20B","23102#Whole body water mass","Chapter XXI Factors influencing health status and contact with health services"
"HMG20B","23129#Trunk fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"HMG20B","23130#Trunk predicted mass","Chapter XXI Factors influencing health status and contact with health services"
"HMG20B","50#Standing height","Chapter XXI Factors influencing health status and contact with health services"
"HMG20B","50#Standing height","Chapter XXI Factors influencing health status and contact with health services"
"HMG20B","50#Standing height","Chapter XXI Factors influencing health status and contact with health services"
"HMG20B","50#Standing height","Chapter XXI Factors influencing health status and contact with health services"
"HMGA2","20015#Sitting height","Chapter XXI Factors influencing health status and contact with health services"
"HMGA2","50#Standing height","Chapter XXI Factors influencing health status and contact with health services"
"HMGCR","30780#LDL direct","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HNF1A","30750#Glycated haemoglobin (HbA1c)","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HNF1A","30750#Glycated haemoglobin (HbA1c)","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HNF4A","30830#SHBG","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HNF4A","30830#SHBG","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HNF4A","30830#SHBG","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HNF4A","30830#SHBG","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPA9","30040#Mean corpuscular volume","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPA9","30040#Mean corpuscular volume","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPA9","30050#Mean corpuscular haemoglobin","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPA9","30050#Mean corpuscular haemoglobin","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPA9","30070#Red blood cell (erythrocyte) distribution width","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPA9","30070#Red blood cell (erythrocyte) distribution width","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPA9","30070#Red blood cell (erythrocyte) distribution width","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPA9","30070#Red blood cell (erythrocyte) distribution width","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPA9","30070#Red blood cell (erythrocyte) distribution width","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HSPG2","30610#Alkaline phosphatase","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"HTRA1","20015#Sitting height","Chapter XXI Factors influencing health status and contact with health services"
"HTRA1","20015#Sitting height","Chapter XXI Factors influencing health status and contact with health services"
"HTRA1","20150#Forced expiratory volume in 1-second (FEV1) Best measure","Chapter X Diseases of the respiratory system"
"HTRA1","20151#Forced vital capacity (FVC) Best measure","Chapter X Diseases of the respiratory system"
"HTRA1","20151#Forced vital capacity (FVC) Best measure","Chapter X Diseases of the respiratory system"
"HTRA1","20151#Forced vital capacity (FVC) Best measure","Chapter X Diseases of the respiratory system"
"HTRA1","20153#Forced expiratory volume in 1-second (FEV1) predicted","Chapter X Diseases of the respiratory system"
"HTRA1","20153#Forced expiratory volume in 1-second (FEV1) predicted","Chapter X Diseases of the respiratory system"
"HTRA1","20257#Inverted forced vital capacity (FVC) Z-score","Chapter X Diseases of the respiratory system"
"HTRA1","23129#Trunk fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"HTRA1","23130#Trunk predicted mass","Chapter XXI Factors influencing health status and contact with health services"
"HTRA1","3062#Forced vital capacity (FVC)","Chapter X Diseases of the respiratory system"
"HTRA1","3062#Forced vital capacity (FVC)","Chapter X Diseases of the respiratory system"
"HTRA1","3062#Forced vital capacity (FVC)","Chapter X Diseases of the respiratory system"
"HTRA1","50#Standing height","Chapter XXI Factors influencing health status and contact with health services"
"HTRA1","50#Standing height","Chapter XXI Factors influencing health status and contact with health services"
"HTRA1","51#Seated height","Chapter XXI Factors influencing health status and contact with health services"
"HTRA1","51#Seated height","Chapter XXI Factors influencing health status and contact with health services"
"IFITM5","30610#Alkaline phosphatase","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFNA10","23276#Legs tissue fat percentage","Chapter XIII Diseases of the musculoskeletal system and connective tissue"
"IFRD2","30240#Reticulocyte percentage","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30240#Reticulocyte percentage","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30240#Reticulocyte percentage","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30250#Reticulocyte count","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30250#Reticulocyte count","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30250#Reticulocyte count","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30260#Mean reticulocyte volume","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30280#Immature reticulocyte fraction","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30280#Immature reticulocyte fraction","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30280#Immature reticulocyte fraction","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30290#High light scatter reticulocyte percentage","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30290#High light scatter reticulocyte percentage","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30290#High light scatter reticulocyte percentage","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30300#High light scatter reticulocyte count","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30300#High light scatter reticulocyte count","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IFRD2","30300#High light scatter reticulocyte count","Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified"
"IGF1R","20015#Sitting height","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","20015#Sitting height","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","20015#Sitting height","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","20015#Sitting height","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","20015#Sitting height","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","20015#Sitting height","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","20022#Birth weight","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","20153#Forced expiratory volume in 1-second (FEV1) predicted","Chapter X Diseases of the respiratory system"
"IGF1R","20153#Forced expiratory volume in 1-second (FEV1) predicted","Chapter X Diseases of the respiratory system"
"IGF1R","20153#Forced expiratory volume in 1-second (FEV1) predicted","Chapter X Diseases of the respiratory system"
"IGF1R","20153#Forced expiratory volume in 1-second (FEV1) predicted","Chapter X Diseases of the respiratory system"
"IGF1R","23101#Whole body fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23101#Whole body fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23101#Whole body fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23101#Whole body fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23101#Whole body fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23101#Whole body fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23101#Whole body fat-free mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23102#Whole body water mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23102#Whole body water mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23102#Whole body water mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23102#Whole body water mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23102#Whole body water mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23102#Whole body water mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23102#Whole body water mass","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23105#Basal metabolic rate","Chapter XXI Factors influencing health status and contact with health services"
"IGF1R","23105#Basal metabolic rate","Chapter XXI Factors influencing health status and contact with health services"
