"Gene","Phenotype","Category"
"MLH1","41202#Block Z00-Z13#Z00-Z13 Persons encountering health services for examination and investigation","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","41202#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MLH1","41202#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MLH1","41202#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MLH1","41202#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MLH1","41202#C54#Malignant neoplasm of corpus uteri","Chapter II Neoplasms"
"MLH1","41202#ChapterXXI#Chapter XXI Factors influencing health status and contact with health services","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MLH1","union#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MLH1","union#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MLH1","union#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MLH1","union#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MLH1","union#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MLH1","union#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MLH1","union#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MLH1","union#C180#Malignant neoplasm: Caecum","Chapter II Neoplasms"
"MLH1","union#C180#Malignant neoplasm: Caecum","Chapter II Neoplasms"
"MLH1","union#C189#Malignant neoplasm: Colon unspecified","Chapter II Neoplasms"
"MLH1","union#C189#Malignant neoplasm: Colon unspecified","Chapter II Neoplasms"
"MLH1","union#C54#Malignant neoplasm of corpus uteri","Chapter II Neoplasms"
"MLH1","union#C541#Malignant neoplasm: Endometrium","Chapter II Neoplasms"
"MLH1","union#C549#Malignant neoplasm: Corpus uteri unspecified","Chapter II Neoplasms"
"MLH1","union#C549#Malignant neoplasm: Corpus uteri unspecified","Chapter II Neoplasms"
"MLH1","union#C549#Malignant neoplasm: Corpus uteri unspecified","Chapter II Neoplasms"
"MLH1","union#C549#Malignant neoplasm: Corpus uteri unspecified","Chapter II Neoplasms"
"MLH1","union#C785#Secondary malignant neoplasm of large intestine and rectum","Chapter II Neoplasms"
"MLH1","union#C785#Secondary malignant neoplasm of large intestine and rectum","Chapter II Neoplasms"
"MLH1","union#C785#Secondary malignant neoplasm of large intestine and rectum","Chapter II Neoplasms"
"MLH1","union#C785#Secondary malignant neoplasm of large intestine and rectum","Chapter II Neoplasms"
"MLH1","union#C785#Secondary malignant neoplasm of large intestine and rectum","Chapter II Neoplasms"
"MLH1","union#C785#Secondary malignant neoplasm of large intestine and rectum","Chapter II Neoplasms"
"MLH1","union#Z08#Follow-up examination after treatment for malignant neoplasms","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z08#Follow-up examination after treatment for malignant neoplasms","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z08#Follow-up examination after treatment for malignant neoplasms","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z08#Follow-up examination after treatment for malignant neoplasms","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z08#Follow-up examination after treatment for malignant neoplasms","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z080#Follow-up examination after surgery for malignant neoplasm","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z080#Follow-up examination after surgery for malignant neoplasm","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z080#Follow-up examination after surgery for malignant neoplasm","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z080#Follow-up examination after surgery for malignant neoplasm","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z080#Follow-up examination after surgery for malignant neoplasm","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z80#Family history of malignant neoplasm","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z80#Family history of malignant neoplasm","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z800#Family history of malignant neoplasm of digestive organs","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z800#Family history of malignant neoplasm of digestive organs","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z850#Personal history of malignant neoplasm of digestive organs","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z850#Personal history of malignant neoplasm of digestive organs","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z850#Personal history of malignant neoplasm of digestive organs","Chapter XXI Factors influencing health status and contact with health services"
"MLH1","union#Z850#Personal history of malignant neoplasm of digestive organs","Chapter XXI Factors influencing health status and contact with health services"
"MPZ","131083#Source of report of G60 hereditary and idiopathic neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","131083#Source of report of G60 hereditary and idiopathic neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","131083#Source of report of G60 hereditary and idiopathic neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G60#Hereditary and idiopathic neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G60#Hereditary and idiopathic neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G60#Hereditary and idiopathic neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G600#Hereditary motor and sensory neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G600#Hereditary motor and sensory neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G600#Hereditary motor and sensory neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G600#Hereditary motor and sensory neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G600#Hereditary motor and sensory neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G600#Hereditary motor and sensory neuropathy","Chapter VI Diseases of the nervous system"
"MPZ","union#G600#Hereditary motor and sensory neuropathy","Chapter VI Diseases of the nervous system"
"MSH2","20001#1020#large bowel cancer|colorectal cancer","Chapter II Neoplasms"
"MSH2","20001#1020#large bowel cancer|colorectal cancer","Chapter II Neoplasms"
"MSH2","20001#1020#large bowel cancer|colorectal cancer","Chapter II Neoplasms"
"MSH2","20001#1020#large bowel cancer|colorectal cancer","Chapter II Neoplasms"
"MSH2","20001#1022#colon cancer|sigmoid cancer","Chapter II Neoplasms"
"MSH2","20001#1022#colon cancer|sigmoid cancer","Chapter II Neoplasms"
"MSH2","20001#1022#colon cancer|sigmoid cancer","Chapter II Neoplasms"
"MSH2","20001#1022#colon cancer|sigmoid cancer","Chapter II Neoplasms"
"MSH2","20001#1037#female genital tract cancer","Chapter II Neoplasms"
"MSH2","20001#1037#female genital tract cancer","Chapter II Neoplasms"
"MSH2","20001#1040#uterine|endometrial cancer","Chapter II Neoplasms"
"MSH2","20001#1040#uterine|endometrial cancer","Chapter II Neoplasms"
"MSH2","20001#1040#uterine|endometrial cancer","Chapter II Neoplasms"
"MSH2","2453#Cancer diagnosed by doctor","Chapter II Neoplasms"
"MSH2","2453#Cancer diagnosed by doctor","Chapter II Neoplasms"
"MSH2","40006#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MSH2","40006#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MSH2","40006#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MSH2","40006#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MSH2","40006#Block C51-C58#C51-C58 Malignant neoplasms of female genital organs","Chapter II Neoplasms"
"MSH2","40006#Block C51-C58#C51-C58 Malignant neoplasms of female genital organs","Chapter II Neoplasms"
"MSH2","40006#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MSH2","40006#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MSH2","40006#C180#Malignant neoplasm: Caecum","Chapter II Neoplasms"
"MSH2","40006#C180#Malignant neoplasm: Caecum","Chapter II Neoplasms"
"MSH2","40006#C184#Malignant neoplasm: Transverse colon","Chapter II Neoplasms"
"MSH2","40006#C184#Malignant neoplasm: Transverse colon","Chapter II Neoplasms"
"MSH2","40006#C20#Malignant neoplasm of rectum","Chapter II Neoplasms"
"MSH2","40006#C20#Malignant neoplasm of rectum","Chapter II Neoplasms"
"MSH2","40006#C54#Malignant neoplasm of corpus uteri","Chapter II Neoplasms"
"MSH2","40006#C54#Malignant neoplasm of corpus uteri","Chapter II Neoplasms"
"MSH2","40006#C541#Malignant neoplasm: Endometrium","Chapter II Neoplasms"
"MSH2","40006#C541#Malignant neoplasm: Endometrium","Chapter II Neoplasms"
"MSH2","40006#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"MSH2","40006#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"MSH2","40011#2#(8010-8790) Epithelial","Chapter II Neoplasms"
"MSH2","40011#2#(8010-8790) Epithelial","Chapter II Neoplasms"
"MSH2","40011#8140#Adenocarcinoma NOS","Chapter II Neoplasms"
"MSH2","40011#8140#Adenocarcinoma NOS","Chapter II Neoplasms"
"MSH2","40011#8140#Adenocarcinoma NOS","Chapter II Neoplasms"
"MSH2","40012#1#Uncertain whether benign or malignant","Chapter II Neoplasms"
"MSH2","40012#1#Uncertain whether benign or malignant","Chapter II Neoplasms"
"MSH2","41202#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MSH2","41202#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MSH2","41202#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MSH2","41202#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
"MSH2","41202#Block D10-D36#D10-D36 Benign neoplasms","Chapter II Neoplasms"
"MSH2","41202#Block D10-D36#D10-D36 Benign neoplasms","Chapter II Neoplasms"
"MSH2","41202#Block Z00-Z13#Z00-Z13 Persons encountering health services for examination and investigation","Chapter XXI Factors influencing health status and contact with health services"
"MSH2","41202#Block Z00-Z13#Z00-Z13 Persons encountering health services for examination and investigation","Chapter XXI Factors influencing health status and contact with health services"
"MSH2","41202#Block Z00-Z13#Z00-Z13 Persons encountering health services for examination and investigation","Chapter XXI Factors influencing health status and contact with health services"
"MSH2","41202#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MSH2","41202#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MSH2","41202#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MSH2","41202#C18#Malignant neoplasm of colon","Chapter II Neoplasms"
"MSH2","41202#C180#Malignant neoplasm: Caecum","Chapter II Neoplasms"
"MSH2","41202#C180#Malignant neoplasm: Caecum","Chapter II Neoplasms"
"MSH2","41202#C184#Malignant neoplasm: Transverse colon","Chapter II Neoplasms"
"MSH2","41202#C184#Malignant neoplasm: Transverse colon","Chapter II Neoplasms"
"MSH2","41202#C189#Malignant neoplasm: Colon unspecified","Chapter II Neoplasms"
"MSH2","41202#C189#Malignant neoplasm: Colon unspecified","Chapter II Neoplasms"
"MSH2","41202#C20#Malignant neoplasm of rectum","Chapter II Neoplasms"
"MSH2","41202#C20#Malignant neoplasm of rectum","Chapter II Neoplasms"
"MSH2","41202#C54#Malignant neoplasm of corpus uteri","Chapter II Neoplasms"
"MSH2","41202#C54#Malignant neoplasm of corpus uteri","Chapter II Neoplasms"
"MSH2","41202#C541#Malignant neoplasm: Endometrium","Chapter II Neoplasms"
"MSH2","41202#C541#Malignant neoplasm: Endometrium","Chapter II Neoplasms"
"MSH2","41202#C66#Malignant neoplasm of ureter","Chapter II Neoplasms"
"MSH2","41202#C66#Malignant neoplasm of ureter","Chapter II Neoplasms"
"MSH2","41202#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"MSH2","41202#ChapterII#Chapter II Neoplasms","Chapter II Neoplasms"
"MSH2","41202#ChapterXXI#Chapter XXI Factors influencing health status and contact with health services","Chapter XXI Factors influencing health status and contact with health services"
"MSH2","41202#ChapterXXI#Chapter XXI Factors influencing health status and contact with health services","Chapter XXI Factors influencing health status and contact with health services"
"MSH2","41202#D12#Benign neoplasm of colon rectum anus and anal canal","Chapter II Neoplasms"
"MSH2","41202#D12#Benign neoplasm of colon rectum anus and anal canal","Chapter II Neoplasms"
"MSH2","41202#K63#Other diseases of intestine","Chapter XI Diseases of the digestive system"
"MSH2","41202#K63#Other diseases of intestine","Chapter XI Diseases of the digestive system"
"MSH2","union#Block C15-C26#C15-C26 Malignant neoplasms of digestive organs","Chapter II Neoplasms"
